"date","Winner","title_bout","weight_class","B_fighter","B_Height_cms","B_Reach_cms","B_age","B_current_lose_streak","B_current_win_streak","B_longest_win_streak","B_losses","B_wins","B_total_rounds_fought","B_total_title_bouts","B_win_by_KO.TKO","B_win_by_Submission","B_win_by_Decision_Majority","B_win_by_Decision_Split","B_win_by_Decision_Unanimous","B_win_by_TKO_Doctor_Stoppage","R_fighter","R_Height_cms","R_Reach_cms","R_age","R_current_lose_streak","R_current_win_streak","R_longest_win_streak","R_losses","R_wins","R_total_rounds_fought","R_total_title_bouts","R_win_by_KO.TKO","R_win_by_Submission","R_win_by_Decision_Majority","R_win_by_Decision_Split","R_win_by_Decision_Unanimous","R_win_by_TKO_Doctor_Stoppage"
"2013-03-02","Blue","False","Lightweight","Diego Sanchez",177.8,182.88,31,1,0,6,5,12,46,2,5,0,0,1,6,0,"Takanori Gomi",170.18,177.8,34,0,2,2,3,3,12,0,2,0,0,1,0,0
"2013-03-02","Red","False","Middleweight","Hector Lombard",175.26,180.34,35,0,1,1,1,1,4,0,1,0,0,0,0,0,"Yushin Okami",187.96,190.5,31,0,2,4,4,12,44,1,4,0,0,1,6,1
"2013-03-02","Blue","False","Featherweight","Rani Yahya",167.64,170.18,28,0,1,1,1,2,7,0,0,1,0,0,1,0,"Mizuto Hirota",170.18,170.18,31,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-03-02","Red","False","Welterweight","Siyar Bahadurzada",180.34,185.42,28,0,1,1,0,1,1,0,1,0,0,0,0,0,"Dong Hyun Kim",187.96,193.04,31,0,1,3,3,7,26,0,1,0,0,1,5,0
"2013-03-02","Blue","False","Middleweight","Brad Tavares",185.42,187.96,25,0,2,2,1,4,13,0,1,0,0,1,2,0,"Riki Fukuda",182.88,185.42,32,0,1,1,2,2,12,0,0,0,0,0,2,0
"2013-03-02","Red","False","Bantamweight","Bryan Caraway",172.72,172.72,28,0,2,2,0,2,5,0,0,2,0,0,0,0,"Takeya Mizugaki",170.18,172.72,29,0,1,1,2,3,14,0,1,0,0,1,1,0
"2013-03-02","Blue","False","Lightweight","Kazuki Tokudome",180.34,185.42,25,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cristiano Marcello",175.26,182.88,35,0,1,1,1,1,5,0,0,0,0,1,0,0
"2013-03-02","Draw","False","Bantamweight","Kyung Ho Kang",175.26,185.42,25,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alex Caceres",177.8,185.42,24,0,2,2,3,3,14,0,0,1,0,1,1,0
"2013-03-02","Blue","False","Welterweight","Hyun Gyu Lim",190.5,195.58,28,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marcelo Guimaraes",182.88,185.42,29,0,1,1,0,1,3,0,0,0,0,1,0,0
"2013-02-23","Red","True","Women's Bantamweight","Liz Carmouche",167.64,167.64,29,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ronda Rousey",170.18,172.72,26,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-02-23","Red","False","Light Heavyweight","Dan Henderson",180.34,187.96,42,0,4,4,2,6,24,3,1,0,0,2,3,0,"Lyoto Machida",185.42,187.96,34,0,1,8,3,10,32,4,4,1,0,0,5,0
"2013-02-23","Red","False","Bantamweight","Ivan Menjivar",167.64,162.56,30,0,1,3,2,4,12,0,1,2,0,0,1,0,"Urijah Faber",167.64,170.18,33,1,0,1,2,2,15,2,0,1,0,0,1,0
"2013-02-23","Red","False","Welterweight","Josh Neer",180.34,182.88,29,2,0,2,8,6,30,0,0,3,0,0,2,1,"Court McGee",180.34,190.5,28,2,0,3,2,3,14,1,0,2,0,0,1,0
"2013-02-23","Blue","False","Welterweight","Robbie Lawler",180.34,187.96,30,2,0,3,3,4,14,0,2,0,0,0,2,0,"Josh Koscheck",177.8,185.42,35,1,0,5,6,15,47,1,6,3,0,1,5,0
"2013-02-23","Red","False","Heavyweight","Lavar Johnson",193.04,208.28,35,1,0,2,1,2,3,0,2,0,0,0,0,0,"Brendan Schaub",193.04,198.12,29,2,0,4,3,4,11,1,3,0,0,0,1,0
"2013-02-23","Red","False","Lightweight","Anton Kuivanen",172.72,182.88,28,0,1,1,1,1,6,0,0,0,0,1,0,0,"Michael Chiesa",185.42,190.5,25,0,1,1,0,1,1,1,0,1,0,0,0,0
"2013-02-23","Red","False","Featherweight","Matt Grice",172.72,177.8,31,0,1,1,4,2,10,0,0,0,0,1,1,0,"Dennis Bermudez",167.64,167.64,26,0,2,2,1,2,5,1,0,1,0,0,1,0
"2013-02-23","Red","False","Lightweight","Caros Fodor",175.26,193.04,29,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sam Stout",175.26,177.8,28,1,0,2,7,7,38,0,1,0,0,2,4,0
"2013-02-23","Red","False","Welterweight","Brock Jardine",180.34,185.42,27,1,0,0,1,0,3,0,0,0,0,0,0,0,"Kenny Robertson",177.8,187.96,29,2,0,0,2,0,5,0,0,0,0,0,0,0
"2013-02-23","Blue","False","Welterweight","Neil Magny",190.5,203.2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jon Manley",185.42,190.5,26,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-02-23","Red","False","Welterweight","Yuri Villefort",182.88,185.42,21,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nah-Shon Burrell",180.34,185.42,23,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-02-16","Red","True","Bantamweight","Michael McDonald",175.26,177.8,22,0,4,4,0,4,8,0,2,0,0,1,1,0,"Renan Barao",167.64,177.8,26,0,4,4,0,4,12,1,0,1,0,0,3,0
"2013-02-16","Red","False","Featherweight","Dustin Poirier",175.26,182.88,24,0,1,4,1,5,14,0,0,3,0,0,2,0,"Cub Swanson",172.72,177.8,29,0,3,3,1,3,7,0,3,0,0,0,0,0
"2013-02-16","Red","False","Light Heavyweight","Cyrille Diabate",198.12,205.74,39,0,2,2,2,4,12,0,1,1,1,0,1,0,"Jimi Manuwa",185.42,200.66,32,0,1,1,0,1,2,0,0,0,0,0,0,1
"2013-02-16","Red","False","Welterweight","Jorge Santiago",185.42,187.96,32,4,0,1,4,1,11,0,1,0,0,0,0,0,"Gunnar Nelson",180.34,182.88,24,0,1,1,0,1,1,0,0,1,0,0,0,0
"2013-02-16","Red","False","Light Heavyweight","Ryan Jimmo",185.42,185.42,31,0,1,1,0,1,1,0,1,0,0,0,0,0,"James Te Huna",187.96,190.5,31,0,3,3,1,4,9,0,3,0,0,0,1,0
"2013-02-16","Draw","False","Welterweight","Matthew Riddle",185.42,187.96,27,0,1,3,4,7,32,0,1,0,0,1,4,0,"Che Mills",185.42,193.04,30,0,1,1,1,2,4,0,2,0,0,0,0,0
"2013-02-16","Blue","False","Lightweight","Renee Forte",170.18,180.34,25,1,0,0,1,0,3,0,0,0,0,0,0,0,"Terry Etim",185.42,185.42,27,1,0,4,4,6,22,0,1,4,0,0,1,0
"2013-02-16","Blue","False","Lightweight","Danny Castillo",175.26,180.34,33,1,0,3,2,4,15,0,1,0,0,1,2,0,"Paul Sass",182.88,185.42,24,1,0,3,1,3,4,0,0,3,0,0,0,0
"2013-02-16","Red","False","Featherweight","Josh Grispi",180.34,187.96,24,3,0,0,3,0,7,0,0,0,0,0,0,0,"Andy Ogle",172.72,175.26,24,1,0,0,1,0,3,0,0,0,0,0,0,0
"2013-02-16","Red","False","Middleweight","Stanislav Nedkov",180.34,180.34,31,1,0,1,1,1,4,0,1,0,0,0,0,0,"Tom Watson",185.42,185.42,30,1,0,0,1,0,3,0,0,0,0,0,0,0
"2013-02-16","Red","False","Bantamweight","Motonobu Tezuka",170.18,167.64,25,1,0,0,1,0,3,0,0,0,0,0,0,0,"Vaughan Lee",167.64,167.64,30,1,0,1,2,1,5,0,0,1,0,0,0,0
"2013-02-16","Red","False","Flyweight","Ulysses Gomez",167.64,167.64,29,1,0,0,1,0,1,0,0,0,0,0,0,0,"Phil Harris",162.56,162.56,29,1,0,0,1,0,2,0,0,0,0,0,0,0
"2013-02-02","Red","True","Featherweight","Frankie Edgar",167.64,172.72,31,2,0,5,4,9,47,6,2,1,0,0,6,0,"Jose Aldo",170.18,177.8,26,0,3,3,0,3,11,3,1,0,0,0,2,0
"2013-02-02","Blue","False","Light Heavyweight","Rogerio Nogueira",187.96,190.5,36,0,1,2,2,3,11,0,2,0,0,1,0,0,"Rashad Evans",182.88,190.5,33,1,0,5,3,12,44,4,5,0,1,3,3,0
"2013-02-02","Blue","False","Heavyweight","Antonio Silva",193.04,203.2,33,0,1,1,1,1,2,0,1,0,0,0,0,0,"Alistair Overeem",193.04,203.2,32,0,1,1,0,1,1,0,1,0,0,0,0,0
"2013-02-02","Blue","False","Welterweight","Demian Maia",185.42,182.88,35,0,2,5,4,11,34,1,1,6,0,0,4,0,"Jon Fitch",182.88,193.04,34,0,1,8,3,14,47,1,1,3,0,1,9,0
"2013-02-02","Red","False","Flyweight","Ian McCall",165.1,162.56,28,2,0,0,2,0,6,0,0,0,0,0,0,0,"Joseph Benavidez",162.56,165.1,28,1,0,3,1,3,13,1,1,0,0,0,2,0
"2013-02-02","Blue","False","Lightweight","Evan Dunham",177.8,177.8,31,1,0,4,3,6,22,0,1,1,0,2,1,1,"Gleison Tibau",177.8,180.34,29,0,1,3,6,11,42,0,1,3,0,2,5,0
"2013-02-02","Red","False","Welterweight","Jay Hieron",182.88,190.5,36,3,0,0,3,0,7,0,0,0,0,0,0,0,"Tyron Woodley",175.26,187.96,30,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-02-02","Blue","False","Lightweight","Bobby Green",177.8,180.34,26,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jacob Volkmann",175.26,180.34,32,0,1,5,3,6,21,0,0,1,0,2,3,0
"2013-02-02","Blue","False","Lightweight","Isaac Vallie-Flagg",172.72,172.72,34,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yves Edwards",175.26,185.42,36,0,1,6,6,10,35,0,5,2,0,1,2,0
"2013-02-02","Blue","False","Bantamweight","Dustin Kimura",170.18,180.34,23,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chico Camus",167.64,167.64,28,0,1,1,0,1,3,0,0,0,0,0,1,0
"2013-02-02","Blue","False","Bantamweight","Francisco Rivera",172.72,172.72,31,1,0,1,2,1,7,0,0,0,0,0,1,0,"Edwin Figueroa",170.18,175.26,28,0,2,2,1,2,8,0,1,0,0,1,0,0
"2013-01-26","Red","True","Flyweight","John Dodson",160.02,167.64,28,0,3,3,0,3,6,1,2,0,0,0,1,0,"Demetrious Johnson",160.02,167.64,26,0,2,2,2,4,22,2,0,0,0,1,3,0
"2013-01-26","Blue","False","Light Heavyweight","Glover Teixeira",187.96,193.04,33,0,2,2,0,2,3,0,0,1,0,0,0,1,"Rampage Jackson",185.42,185.42,34,2,0,3,4,7,33,4,3,0,0,1,3,0
"2013-01-26","Red","False","Lightweight","Donald Cerrone",185.42,185.42,29,0,2,4,1,6,14,0,2,2,0,0,2,0,"Anthony Pettis",177.8,182.88,25,0,2,2,1,2,7,0,1,0,0,1,0,0
"2013-01-26","Blue","False","Featherweight","Ricardo Lamas",172.72,180.34,30,0,3,3,0,3,6,0,1,1,0,0,1,0,"Erik Koch",177.8,180.34,24,0,2,2,0,2,4,0,1,0,0,0,1,0
"2013-01-26","Red","False","Lightweight","Matt Wiman",177.8,172.72,29,0,2,4,4,9,29,0,2,3,0,0,4,0,"TJ Grant",177.8,182.88,28,0,3,3,3,6,25,0,1,1,0,1,3,0
"2013-01-26","Red","False","Featherweight","Hatsu Hioki",180.34,177.8,29,1,0,2,1,2,9,0,0,0,0,1,1,0,"Clay Guida",170.18,177.8,31,2,0,4,7,9,44,0,1,4,0,2,2,0
"2013-01-26","Blue","False","Welterweight","Pascal Krauss",185.42,182.88,25,1,0,1,1,1,6,0,0,0,0,0,1,0,"Mike Stumpf",177.8,180.34,26,1,0,0,1,0,1,0,0,0,0,0,0,0
"2013-01-26","Red","False","Light Heavyweight","Vladimir Matyushenko",182.88,187.96,42,1,0,2,4,7,23,1,3,0,0,1,3,0,"Ryan Bader",187.96,187.96,29,1,0,5,3,7,22,1,3,0,0,0,4,0
"2013-01-26","Blue","False","Heavyweight","Shawn Jordan",182.88,190.5,28,1,0,1,1,1,5,0,1,0,0,0,0,0,"Mike Russow",185.42,185.42,36,1,0,4,1,4,12,0,1,0,0,0,2,1
"2013-01-26","Red","False","Middleweight","Sean Spencer",177.8,190.5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rafael Natal",182.88,193.04,30,1,0,2,3,2,14,0,0,0,0,0,2,0
"2013-01-26","Blue","False","Welterweight","David Mitchell",182.88,193.04,33,2,0,0,2,0,6,0,0,0,0,0,0,0,"Simeon Thoresen",185.42,200.66,28,1,0,1,1,1,3,0,0,1,0,0,0,0
"2013-01-19","Red","False","Middleweight","Michael Bisping",185.42,190.5,33,0,1,4,4,13,40,1,8,0,0,1,4,0,"Vitor Belfort",182.88,187.96,35,1,0,3,6,10,25,5,7,2,0,0,0,1
"2013-01-19","Blue","False","Middleweight","CB Dollaway",187.96,193.04,29,0,1,3,4,6,17,1,1,2,0,0,3,0,"Daniel Sarafian",175.26,185.42,30,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-01-19","Red","False","Heavyweight","Ben Rothwell",193.04,198.12,31,0,1,1,2,2,9,0,1,0,0,0,1,0,"Gabriel Gonzaga",187.96,193.04,33,0,1,4,5,8,21,1,5,3,0,0,0,0
"2013-01-19","Blue","False","Lightweight","Khabib Nurmagomedov",177.8,177.8,24,0,2,2,0,2,6,0,0,1,0,0,1,0,"Thiago Tavares",170.18,172.72,28,0,2,2,5,7,30,0,1,2,0,0,4,0
"2013-01-19","Red","False","Featherweight","Milton Vieira",182.88,182.88,34,1,0,0,1,0,3,0,0,0,0,0,0,0,"Godofredo Pepey",170.18,185.42,25,1,0,0,1,0,3,1,0,0,0,0,0,0
"2013-01-19","Red","False","Middleweight","Andrew Craig",185.42,193.04,27,0,2,2,0,2,5,0,1,0,0,0,1,0,"Ronny Markes",185.42,190.5,24,0,2,2,0,2,6,0,0,0,0,1,1,0
"2013-01-19","Blue","False","Featherweight","Nik Lentz",172.72,172.72,28,0,1,4,4,6,26,0,1,1,0,1,3,0,"Diego Nunes",167.64,170.18,30,0,1,1,2,3,15,0,0,0,0,1,2,0
"2013-01-19","Red","False","Lightweight","Lucas Martins",182.88,182.88,24,0,0,0,0,0,0,0,0,0,0,0,0,0,"Edson Barboza",180.34,190.5,26,1,0,4,1,4,13,0,2,0,0,1,1,0
"2013-01-19","Blue","False","Light Heavyweight","Ildemar Alcantara",187.96,198.12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wagner Prado",182.88,187.96,26,2,0,0,2,0,3,0,0,0,0,0,0,0
"2012-12-29","Blue","True","Heavyweight","Cain Velasquez",185.42,195.58,30,0,1,7,1,8,13,2,7,0,0,0,1,0,"Junior Dos Santos",193.04,195.58,28,0,9,9,0,9,16,2,7,0,0,0,2,0
"2012-12-29","Red","False","Lightweight","Joe Lauzon",177.8,180.34,28,0,1,3,4,9,22,0,2,7,0,0,0,0,"Jim Miller",172.72,180.34,29,1,0,7,3,10,31,0,2,4,0,0,4,0
"2012-12-29","Blue","False","Middleweight","Costas Philippou",180.34,185.42,33,0,4,4,1,4,13,0,1,0,0,1,2,0,"Tim Boetsch",182.88,187.96,31,0,4,4,3,7,24,0,3,0,0,1,3,0
"2012-12-29","Red","False","Middleweight","Alan Belcher",187.96,185.42,28,0,4,4,4,9,25,0,4,3,0,1,0,1,"Yushin Okami",187.96,190.5,31,0,1,4,4,11,41,1,4,0,0,1,5,1
"2012-12-29","Blue","False","Middleweight","Derek Brunson",185.42,195.58,28,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chris Leben",180.34,187.96,32,1,0,5,7,12,39,0,7,2,0,1,2,0
"2012-12-29","Blue","False","Bantamweight","Eddie Wineland",170.18,175.26,28,0,1,1,2,1,8,0,1,0,0,0,0,0,"Brad Pickett",167.64,172.72,34,0,2,2,1,2,4,0,1,1,0,0,0,0
"2012-12-29","Red","False","Bantamweight","Byron Bloodworth",172.72,175.26,29,1,0,0,1,0,2,0,0,0,0,0,0,0,"Erik Perez",172.72,172.72,23,0,2,2,0,2,2,0,1,1,0,0,0,0
"2012-12-29","Blue","False","Lightweight","Jamie Varner",172.72,182.88,28,1,0,2,2,2,8,0,1,1,0,0,0,0,"Melvin Guillard",175.26,172.72,29,1,0,5,7,11,29,0,6,0,0,2,2,1
"2012-12-29","Blue","False","Lightweight","Myles Jury",177.8,185.42,24,0,1,1,0,1,1,0,0,1,0,0,0,0,"Michael Johnson",177.8,185.42,26,0,3,3,2,4,13,1,2,0,0,0,2,0
"2012-12-29","Blue","False","Heavyweight","Todd Duffee",190.5,200.66,27,1,0,1,1,1,4,0,1,0,0,0,0,0,"Philip De Fries",195.58,208.28,26,0,1,1,1,2,6,0,0,1,0,0,1,0
"2012-12-29","Blue","False","Featherweight","Max Holloway",180.34,175.26,21,0,2,2,1,2,6,0,1,0,0,0,1,0,"Leonard Garcia",177.8,175.26,33,3,0,1,5,2,18,0,0,1,0,1,0,0
"2012-12-29","Blue","False","Flyweight","John Moraga",167.64,167.64,28,0,1,1,0,1,1,0,1,0,0,0,0,0,"Chris Cariaso",160.02,160.02,31,0,3,3,1,4,15,0,0,0,0,1,3,0
"2012-12-15","Red","False","Heavyweight","Matt Mitrione",190.5,200.66,34,1,0,5,1,5,13,0,4,0,0,0,1,0,"Roy Nelson",182.88,182.88,36,0,1,2,3,4,15,1,4,0,0,0,0,0
"2012-12-15","Red","True","Welterweight","Mike Ricci",182.88,195.58,26,0,0,0,0,0,0,0,0,0,0,0,0,0,"Colton Smith",182.88,180.34,25,0,0,0,0,0,0,0,0,0,0,0,0,0
"2012-12-15","Red","False","Heavyweight","Shane del Rosario",193.04,200.66,29,1,0,0,1,0,2,0,0,0,0,0,0,0,"Pat Barry",180.34,187.96,33,1,0,1,5,4,15,0,3,0,0,0,1,0
"2012-12-15","Red","False","Featherweight","Jonathan Brookins",182.88,185.42,27,1,0,1,2,2,9,1,1,0,0,0,1,0,"Dustin Poirier",175.26,182.88,23,1,0,4,1,4,13,0,0,2,0,0,2,0
"2012-12-15","Red","False","Welterweight","James Head",185.42,185.42,28,0,2,2,1,2,7,0,0,1,0,1,0,0,"Mike Pyle",182.88,187.96,37,0,2,3,3,6,18,0,2,2,0,0,2,0
"2012-12-15","Red","False","Bantamweight","Marcos Vinicius",175.26,177.8,33,0,1,1,0,1,3,0,1,0,0,0,0,0,"Johnny Bedford",177.8,180.34,29,0,1,1,0,1,3,0,1,0,0,0,0,0
"2012-12-15","Blue","False","Lightweight","Rustam Khabilov",172.72,185.42,26,0,0,0,0,0,0,0,0,0,0,0,0,0,"Vinc Pichel",177.8,182.88,30,0,0,0,0,0,0,0,0,0,0,0,0,0
"2012-12-15","Red","False","Welterweight","Nick Catone",182.88,182.88,31,1,0,2,3,3,16,0,0,1,0,1,1,0,"TJ Waldburger",180.34,190.5,24,1,0,2,2,3,9,0,0,2,0,0,1,0
"2012-12-15","Blue","False","Bantamweight","Hugo Viana",167.64,170.18,30,0,1,1,0,1,3,0,0,0,0,1,0,0,"Reuben Duran",170.18,175.26,29,0,1,1,1,1,6,0,0,1,0,0,0,0
"2012-12-15","Red","False","Lightweight","John Cofer",175.26,185.42,28,1,0,0,1,0,3,0,0,0,0,0,0,0,"Mike Rio",177.8,180.34,31,0,0,0,0,0,0,0,0,0,0,0,0,0
"2012-12-15","Blue","False","Flyweight","Tim Elliott",170.18,167.64,25,1,0,0,1,0,3,0,0,0,0,0,0,0,"Jared Papazian",172.72,170.18,24,2,0,0,2,0,4,0,0,0,0,0,0,0
"2012-12-14","Blue","False","Lightweight","Ross Pearson",172.72,175.26,28,1,0,3,3,5,21,1,0,0,0,0,4,1,"George Sotiropoulos",177.8,180.34,35,2,0,7,2,7,19,0,1,4,0,0,2,0
"2012-12-14","Red","True","Welterweight","Bradley Scott",185.42,193.04,23,0,0,0,0,0,0,0,0,0,0,0,0,0,"Robert Whittaker",182.88,185.42,21,0,0,0,0,0,0,0,0,0,0,0,0,0
"2012-12-14","Blue","True","Lightweight","Norman Parke",180.34,177.8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,"Colin Fletcher",187.96,198.12,29,0,0,0,0,0,0,0,0,0,0,0,0,0
"2012-12-14","Red","False","Middleweight","Rousimar Palhares",172.72,180.34,32,1,0,3,3,7,18,0,0,5,0,0,2,0,"Hector Lombard",175.26,180.34,34,1,0,0,1,0,3,0,0,0,0,0,0,0
"2012-12-14","Red","False","Featherweight","Yaotzin Meza",175.26,187.96,31,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chad Mendes",167.64,167.64,27,0,1,2,1,3,8,1,1,0,0,0,2,0
"2012-12-14","Draw","False","Light Heavyweight","Joey Beltran",185.42,190.5,31,3,0,2,5,3,21,0,2,0,0,0,1,0,"Igor Pokrajac",182.88,193.04,33,1,0,3,4,4,17,0,2,1,0,0,1,0
"2012-12-14","Red","False","Welterweight","Seth Baczynski",190.5,187.96,31,0,4,4,1,4,11,0,1,2,0,1,0,0,"Mike Pierce",172.72,177.8,32,0,2,3,3,7,28,0,2,1,0,1,3,0
"2012-12-14","Red","False","Welterweight","Manuel Rodriguez",175.26,172.72,27,0,0,0,0,0,0,0,0,0,0,0,0,0,"Benny Alloway",180.34,190.5,31,0,0,0,0,0,0,0,0,0,0,0,0,0
"2012-12-14","Blue","False","Lightweight","Mike Wilkinson",170.18,172.72,25,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brendan Loughnane",177.8,177.8,23,0,0,0,0,0,0,0,0,0,0,0,0,0
"2012-12-14","Blue","False","Light Heavyweight","Cody Donovan",190.5,187.96,31,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nick Penner",193.04,195.58,32,1,0,0,1,0,1,0,0,0,0,0,0,0
"2012-12-08","Red","True","Lightweight","Nate Diaz",182.88,193.04,27,0,3,5,5,11,36,1,1,8,0,1,1,0,"Benson Henderson",175.26,177.8,29,0,5,5,0,5,19,2,0,0,0,1,4,0
"2012-12-08","Blue","False","Light Heavyweight","Alexander Gustafsson",195.58,200.66,25,0,5,5,1,6,11,0,3,2,0,0,1,0,"Mauricio Rua",185.42,193.04,31,0,1,2,4,5,26,3,5,0,0,0,0,0
"2012-12-08","Blue","False","Welterweight","Rory MacDonald",182.88,193.04,23,0,3,3,1,4,10,0,2,1,0,0,1,0,"BJ Penn",175.26,177.8,33,2,0,3,9,12,62,11,6,4,0,0,1,1
"2012-12-08","Blue","False","Welterweight","Matt Brown",182.88,190.5,31,0,3,3,5,8,29,0,5,1,0,0,2,0,"Mike Swick",185.42,195.58,33,0,1,5,3,10,26,0,5,2,1,0,2,0
"2012-12-08","Red","False","Lightweight","Jeremy Stephens",172.72,180.34,26,2,0,2,7,7,37,0,3,0,0,1,2,1,"Yves Edwards",175.26,185.42,36,1,0,6,6,9,34,0,4,2,0,1,2,0
"2012-12-08","Red","False","Bantamweight","Mike Easton",167.64,177.8,28,0,3,3,0,3,8,0,1,0,1,0,1,0,"Raphael Assuncao",165.1,167.64,30,0,2,2,1,2,6,0,1,0,0,0,1,0
"2012-12-08","Red","False","Lightweight","Joe Proctor",177.8,182.88,27,0,1,1,0,1,1,0,1,0,0,0,0,0,"Ramsey Nijem",180.34,190.5,24,0,2,2,1,2,5,1,1,0,0,0,1,0
"2012-12-08","Red","False","Lightweight","Henry Martinez",170.18,172.72,29,0,1,1,1,1,6,0,0,0,0,1,0,0,"Daron Cruickshank",172.72,182.88,27,0,1,1,0,1,3,0,0,0,0,0,1,0
"2012-12-08","Blue","False","Lightweight","Abel Trujillo",172.72,177.8,29,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marcus LeVesseur",175.26,177.8,30,0,1,1,1,1,4,0,0,0,0,1,0,0
"2012-12-08","Red","False","Featherweight","Nam Phan",167.64,177.8,29,0,1,1,3,2,15,0,0,0,0,1,1,0,"Dennis Siver",167.64,177.8,33,0,1,4,5,9,30,0,3,2,0,0,4,0
"2012-12-08","Red","False","Bantamweight","John Albert",172.72,172.72,26,2,0,1,2,1,3,0,1,0,0,0,0,0,"Scott Jorgensen",165.1,167.64,30,2,0,2,2,2,9,0,1,0,0,0,1,0
"2012-11-17","Red","True","Welterweight","Carlos Condit",187.96,190.5,28,0,5,5,1,5,16,1,3,0,0,1,1,0,"Georges St-Pierre",180.34,193.04,31,0,9,9,2,16,53,11,5,2,0,1,8,0
"2012-11-17","Red","False","Welterweight","Martin Kampmann",182.88,182.88,30,0,3,4,4,11,31,0,2,5,0,2,2,0,"Johny Hendricks",175.26,175.26,29,0,4,4,1,8,20,0,4,0,1,2,1,0
"2012-11-17","Red","False","Middleweight","Tom Lawlor",182.88,187.96,29,0,1,2,3,4,14,0,1,1,0,0,2,0,"Francis Carmont",190.5,198.12,31,0,3,3,0,3,7,0,0,2,0,0,1,0
"2012-11-17","Blue","False","Lightweight","Rafael Dos Anjos",172.72,177.8,28,0,2,3,4,6,25,0,1,2,0,0,3,0,"Mark Bocek",172.72,190.5,31,0,2,3,4,7,25,0,0,4,0,0,3,0
"2012-11-17","Blue","False","Featherweight","Pablo Garza",185.42,185.42,29,2,0,2,2,2,7,0,1,1,0,0,0,0,"Mark Hominick",172.72,172.72,30,3,0,3,3,3,15,1,1,1,0,0,1,0
"2012-11-17","Red","False","Middleweight","Alessio Sakara",182.88,182.88,31,2,0,3,7,6,20,0,4,0,0,1,1,0,"Patrick Cote",180.34,180.34,32,4,0,4,8,4,29,2,2,0,0,1,1,0
"2012-11-17","Red","False","Light Heavyweight","Chad Griggs",185.42,185.42,34,1,0,0,1,0,1,0,0,0,0,0,0,0,"Cyrille Diabate",198.12,205.74,39,0,1,1,2,3,11,0,1,0,1,0,1,0
"2012-11-17","Blue","False","Lightweight","John Makdessi",172.72,172.72,27,2,0,2,2,2,10,0,1,0,0,0,1,0,"Sam Stout",175.26,177.8,28,0,1,2,6,7,35,0,1,0,0,2,4,0
"2012-11-17","Red","False","Featherweight","Rodrigo Damm",170.18,180.34,32,0,1,1,0,1,1,0,0,1,0,0,0,0,"Antonio Carvalho",175.26,172.72,33,0,1,1,1,1,4,0,1,0,0,0,0,0
"2012-11-17","Red","False","Welterweight","John Maguire",175.26,175.26,29,1,0,2,1,2,8,0,0,1,0,0,1,0,"Matthew Riddle",185.42,187.96,26,1,0,3,4,6,29,0,1,0,0,1,3,0
"2012-11-17","Red","False","Bantamweight","Azamat Gashimov",167.64,167.64,22,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ivan Menjivar",167.64,162.56,30,1,0,3,2,3,11,0,1,1,0,0,1,0
"2012-11-17","Blue","False","Featherweight","Darren Elkins",177.8,180.34,28,0,3,3,1,4,11,0,1,0,0,0,3,0,"Steven Siler",180.34,177.8,25,0,3,3,0,3,7,0,0,1,0,0,2,0
"2012-11-10","Blue","False","Middleweight","Cung Le",175.26,175.26,40,0,1,1,1,1,5,0,0,0,0,0,1,0,"Rich Franklin",185.42,190.5,38,0,1,7,5,14,45,5,8,1,0,0,4,1
"2012-11-10","Draw","False","Light Heavyweight","Stanislav Nedkov",180.34,180.34,30,0,1,1,0,1,1,0,1,0,0,0,0,0,"Thiago Silva",187.96,187.96,29,3,0,4,4,5,16,0,5,0,0,0,0,0
"2012-11-10","Red","False","Welterweight","Paulo Thiago",180.34,185.42,31,1,0,2,4,4,19,0,1,1,0,0,2,0,"Dong Hyun Kim",187.96,193.04,30,1,0,3,3,6,23,0,1,0,0,1,4,0
